ID;Data;Tipo;Descrição;Categoria;Classificação;Pagamento;Forma de Pagamento;Parcelas;Pagamento Realizado;Valor;Observações;Mês;Ano
949;19/02/2025;Despesa;Passagem Ida SP;Viagens;Extra;À Vista;Débito Nubank;;OK;90,8;-;Fevereiro;2025
950;21/02/2025;Despesa;2ª parcela IPVA;Contas Fixas;Essencial;À Vista;Débito Nubank;;OK;229,83;-;Fevereiro;2025
951;21/02/2025;Despesa;Janta Sexta Feira;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;100;-;Fevereiro;2025
952;21/01/2025;Despesa;Vivo Controle;Contas Fixas;Essencial;À Vista;Débito Santander;;OK;96;-;Fevereiro;2025
953;23/02/2025;Despesa;Água posto para viagem SP;Viagens;Extra;À Vista;Débito Nubank;;OK;8,39;-;Fevereiro;2025
954;23/02/2025;Despesa;Parte restante Hostel;Viagens;Extra;À Vista;Débito Nubank;;OK;108,5;-;Fevereiro;2025
955;23/02/2025;Despesa;Janta Domingo - Ifood SP;Viagens;Extra;À Vista;Débito Nubank;;OK;57,51;-;Fevereiro;2025
956;24/02/2025;Despesa;Água Pão de Açúcar;Viagens;Extra;À Vista;Débito Nubank;;OK;14,25;-;Fevereiro;2025
957;24/02/2025;Despesa;Passagem Metrô;Viagens;Extra;À Vista;Débito Nubank;;OK;5,2;-;Fevereiro;2025
958;24/02/2025;Despesa;Almoço Segunda Feira - Japonês;Viagens;Extra;À Vista;Débito Nubank;;OK;107,47;-;Fevereiro;2025
959;24/02/2025;Despesa;Água OXXO Segunda pós almoço;Viagens;Extra;À Vista;Débito Nubank;;OK;19,9;-;Fevereiro;2025
960;24/02/2025;Despesa;Impressão Declaração Imposto;Viagens;Extra;À Vista;Débito Nubank;;OK;1;-;Fevereiro;2025
961;24/02/2025;Despesa;Janta Segunda Feira - Lanche;Viagens;Extra;À Vista;Débito Nubank;;OK;85,8;-;Fevereiro;2025
962;24/02/2025;Despesa;Água OXXO Segunda pós Janta;Viagens;Extra;À Vista;Débito Nubank;;OK;14,29;-;Fevereiro;2025
963;25/02/2025;Despesa;Passagem Volta SP;Viagens;Extra;À Vista;Débito Nubank;;OK;183,72;-;Fevereiro;2025
964;25/02/2025;Despesa;Passagem Metrô - 2x;Viagens;Extra;À Vista;Débito Nubank;;OK;10,4;-;Fevereiro;2025
965;25/02/2025;Despesa;Comida Graal;Viagens;Extra;À Vista;Débito Nubank;;OK;10;-;Fevereiro;2025
966;01/03/2025;Receita;Salário;Entrada;;;;;OK;5041,57;-;Março;2025
967;28/02/2025;Sobra;Sobra Fevereiro 2025;Entrada;;;;;OK;47,802;-;Março;2025
968;01/03/2025;Receita;Pix Leo;Entrada;;;;;OK;14;-;Março;2025
969;19/03/2025;Receita;Pix Joyce - IPVA;Entrada;;;;;OK;220;-;Março;2025
970;22/03/2025;Receita;Presente Padrinho;Entrada;;;;;OK;50;-;Março;2025
971;30/01/2025;Despesa;Pacote Premiere;Entretenimento;Essencial;Parcelado;Crédito Nubank;11 de 12;OK;29,9;Parcela 11/12 - Pago dia 03/03/2025;Março;2025
972;30/01/2025;Despesa;Viagem para BH;Viagens;Não Essencial;Parcelado;Crédito Nubank;8 de 10;OK;49,63;Parcela 8/10 - Pago dia 03/03/2025;Março;2025
973;30/01/2025;Despesa;Camisas Baw;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;8 de 10;OK;72,198;Parcela 8/10 - Pago dia 03/03/2025;Março;2025
974;30/01/2025;Despesa;Perfume CH ;Cuidados Pessoais;Essencial;Parcelado;Crédito Nubank;7 de 10;OK;46,2;Parcela 7/10 - Pago dia 03/03/2025;Março;2025
975;30/01/2025;Despesa;Compra Diversa Amazon;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;5 de 10;OK;75,87;Parcela 5/10 - Pago dia 03/03/2025;Março;2025
976;30/01/2025;Despesa;Presente de Natal dos Meninos;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;3 de 6;OK;66,26;Parcela 3/6 - Pago dia 03/03/2025;Março;2025
977;30/01/2025;Despesa;Sungas e Óculos de Natação;Gastos Gerais Corrida;Não Essencial;Parcelado;Crédito Nubank;2 de 3;OK;84,39;Parcela 2/3 - Pago dia 03/03/2025;Março;2025
978;30/01/2025;Despesa;Carregadores Aliexpress;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;2 de 4;OK;43,49;Parcela 2/4 - Pago dia 03/03/2025;Março;2025
979;23/10/2024;Despesa;Whey Growth;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Santander;4 de 5;OK;50,78;Parcela 4/5 - Pago dia 03/03/2025;Março;2025
980;27/11/2024;Despesa;Peças Conserto Carro;Transporte;Essencial;Parcelado;Crédito Santander;3 de 4;OK;114,75;Parcela 3/4 - Pago dia 03/03/2025;Março;2025
981;24/01/2025;Despesa;Som Carro;Transporte;Não Essencial;Parcelado;Crédito Santander;1 de 10;OK;57,38;Parcela 1/10 - Pago dia 03/03/2025;Março;2025
982;25/01/2025;Despesa;Pulseiras e Película Garmin;Gastos Extras / Diversos;Extra;À Vista;Crédito Santander;;OK;67,98;Pago dia 03/03/2025;Março;2025
983;02/02/2025;Despesa;Salgadinho no Posto pós Sr. Boteco;Gastos Extras / Diversos;Extra;À Vista;Crédito Nubank;;OK;27,17;Pago dia 03/03/2025;Março;2025
984;05/02/2025;Despesa;Mensalidade Fev. Cardiofísico;Saúde;Essencial;À Vista;Crédito Nubank;;OK;117;Pago dia 03/03/2025;Março;2025
985;04/02/2025;Despesa;Amazon Prime;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;19,9;Pago dia 03/03/2025;Março;2025
986;07/02/2024;Despesa;Inscrição TF Jaboticabal;Gastos Gerais Corrida;Extra;À Vista;Crédito Santander;;OK;139;Pago dia 03/03/2025;Março;2025
987;07/02/2024;Despesa;Sem Parar;Transporte;Extra;À Vista;Crédito Santander;;OK;50;Pago dia 03/03/2025;Março;2025
988;11/02/2025;Despesa;HBO Max;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;33,91;Pago dia 03/03/2025;Março;2025
989;21/02/2025;Despesa;Google Storage;Entretenimento;Extra;À Vista;Crédito Nubank;;OK;7,99;Pago dia 03/03/2025;Março;2025
990;24/02/2025;Despesa;Spotify;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;27,9;Pago dia 03/03/2025;Março;2025
991;24/02/2025;Despesa;Uber Domingo;Viagens;Extra;À Vista;Crédito Nubank;;OK;66,2;Pago dia 03/03/2025;Março;2025
992;24/02/2025;Despesa;Uber Segunda Jantar;Viagens;Extra;À Vista;Crédito Nubank;;OK;8,94;Pago dia 03/03/2025;Março;2025
993;25/02/2025;Despesa;Café da Manhã SP;Viagens;Extra;À Vista;Crédito Nubank;;OK;55,3;Pago dia 03/03/2025;Março;2025
994;25/02/2025;Despesa;Graal;Viagens;Extra;À Vista;Crédito Nubank;;OK;44,5;Pago dia 03/03/2025;Março;2025
995;03/03/2025;Despesa;Instalação do Ar Condicionado;Reposição Reserva;Essencial;Parcelado;Débito Nubank;3 de 10;OK;70;3/10 - Reposição dinheiro resgatado;Março;2025
996;03/03/2025;Despesa;Relógio Garmin;Reposição Reserva;Essencial;Parcelado;Débito Nubank;3 de 10;OK;210;3/10 - Reposição dinheiro resgatado;Março;2025
997;03/03/2025;Despesa;Celular;Reposição Reserva;Essencial;Parcelado;Débito Nubank;3 de 12;OK;200;3/12 - Reposição dinheiro resgatado;Março;2025
998;03/03/2025;Despesa;Taxa Visto EUA;Reposição Reserva;Essencial;Parcelado;Débito Nubank;2 de 10;OK;120;2/10 - Reposição dinheiro resgatado;Março;2025
999;01/03/2025;Despesa;Presente Natalia Fontes;Gastos Extras / Diversos;Extra;À Vista;Débito Santander;;OK;130;-;Março;2025
1000;01/03/2025;Despesa;Jantar Sábado - Up Sushi;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Santander;;OK;111,98;-;Março;2025
1001;03/03/2025;Despesa;Fies;Contas Fixas;Essencial;À Vista;Boleto;;OK;212,4;-;Março;2025
1002;03/03/2025;Despesa;Mensalidade Corregiz;Gastos Gerais Corrida;Essencial;À Vista;Pix;;OK;90;Pix para Victor Giz;Março;2025
1003;03/03/2025;Despesa;Cartão de Crédito BTG;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;18;Pagamento Fatura CC BTG;Março;2025
1004;04/03/2025;Despesa;Ração Cachorras;Gastos Extras / Diversos;Não Essencial;À Vista;Pix;;OK;120;Pix para Edna;Março;2025
1005;04/03/2025;Despesa;Reforma Igreja;Contas Fixas;Essencial;À Vista;Pix;;OK;30;Pix para Edna;Março;2025
1006;04/03/2025;Despesa;Dente da Mãe;Saúde;Essencial;Parcelado;Pix;5 de 10;OK;125;Pix para Edna - Parcela 5/10;Março;2025
1007;02/01/2025;Despesa;Enviado para o BTG;Poupado / Investimento;Essencial;À Vista;Transf. BTG;;OK;1000;-;Março;2025
1008;06/03/2025;Despesa;Combustível Carro Edna;Transporte;Extra;À Vista;Débito Nubank;;OK;60;-;Março;2025
1009;08/03/2025;Despesa;Presente dia das Mulheres;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;72,72;-;Março;2025
1010;08/03/2025;Despesa;Combustível + Gatorade;Transporte;Extra;À Vista;Débito Nubank;;OK;37,69;-;Março;2025
1011;09/03/2025;Despesa;Café da manhã pós Corrida;Gastos Gerais Corrida;Extra;À Vista;Débito Nubank;;OK;30,96;-;Março;2025
1012;09/03/2025;Despesa;Cookies no Domingo - Terraço;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;17,5;-;Março;2025
1013;09/03/2025;Despesa;Açaí no Domingo - Terraço;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;30,64;-;Março;2025
1014;15/03/2025;Despesa;Café da Manhã - pós natação;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;37,5;-;Março;2025
1015;15/03/2025;Despesa;Bebidas niver Balão;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;30,9;-;Março;2025
1016;16/03/2025;Despesa;Café da manhã pós Corrida;Gastos Gerais Corrida;Extra;À Vista;Débito Nubank;;OK;20;-;Março;2025
1017;16/03/2025;Despesa;Fotos Corrida Track&fField;Gastos Gerais Corrida;Extra;À Vista;Débito Nubank;;OK;50,48;-;Março;2025
1018;17/03/2025;Despesa;Inscrição Calipal;Gastos Gerais Corrida;Não Essencial;À Vista;Pix;;OK;101;Pix para Anamélia;Março;2025
1019;17/03/2025;Despesa;Café da manhã Prova;Gastos Gerais Corrida;Extra;À Vista;Pix;;OK;15;Pix para Victor Giz;Março;2025
1020;19/03/2025;Despesa;Complemento + IPVA;Transporte;Essencial;À Vista;Débito Nubank;;OK;230;-;Março;2025
1021;21/03/2025;Despesa;Vivo Controle;Contas Fixas;Essencial;À Vista;Débito Santander;;OK;96,11;-;Março;2025
1022;21/03/2025;Despesa;Combustível para Sertãozinho;Transporte;Extra;À Vista;Débito Nubank;;OK;50;-;Março;2025
1023;21/03/2025;Despesa;Savegnago - Comidas Jantar Niver ;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;285,72;-;Março;2025
1024;21/03/2025;Despesa;Padaria Nilza - Suco Jantar Niver ;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;42,7;-;Março;2025
1025;28/03/2025;Despesa;Remédios pro pé;Saúde;Extra;À Vista;Débito Nubank;;OK;75,99;-;Março;2025
1026;28/03/2025;Despesa;Bolo Aniversário Leo;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;40;-;Março;2025
1027;28/03/2025;Despesa;Água com Gás;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;6;-;Março;2025
1028;28/03/2025;Despesa;Combustível para Sertãozinho;Transporte;Extra;À Vista;Débito Nubank;;OK;70;-;Março;2025
1029;29/03/2025;Despesa;Presente Edna;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;150;-;Março;2025
1030;29/03/2025;Despesa;Corte de Cabelo;Cuidados Pessoais;Extra;À Vista;Débito Nubank;;OK;28;-;Março;2025
1031;01/04/2025;Receita;Salário;Entrada;;;;;OK;4995,68;-;Abril;2025
1032;31/03/2025;Sobra;Sobra Março 2025;Entrada;;;;;OK;1,424;-;Abril;2025
1033;01/04/2025;Receita;Pix Leo;Entrada;;;;;OK;14;-;Abril;2025
1034;15/04/2025;Receita;Pix Joyce;Entrada;;;;;OK;290;-;Abril;2025
1035;27/02/2025;Despesa;Pacote Premiere;Entretenimento;Essencial;Parcelado;Crédito Nubank;12 de 12;OK;29,9;Parcela 12/12 - Pago dia 01/04/2025;Abril;2025
1036;27/02/2025;Despesa;Viagem para BH;Viagens;Não Essencial;Parcelado;Crédito Nubank;9 de 10;OK;49,638;Parcela 9/10 - Pago dia 01/04/2025;Abril;2025
1037;27/02/2025;Despesa;Camisas Baw;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;9 de 10;OK;72,198;Parcela 9/10 - Pago dia 01/04/2025;Abril;2025
1038;27/02/2025;Despesa;Perfume CH ;Cuidados Pessoais;Essencial;Parcelado;Crédito Nubank;8 de 10;OK;46,2;Parcela 8/10 - Pago dia 01/04/2025;Abril;2025
1039;27/02/2025;Despesa;Compra Diversa Amazon;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;6 de 10;OK;75,91;Parcela 6/10 - Pago dia 01/04/2025;Abril;2025
1040;27/02/2025;Despesa;Presente de Natal dos Meninos;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;4 de 6;OK;66,3;Parcela 4/6 - Pago dia 01/04/2025;Abril;2025
1041;27/02/2025;Despesa;Sungas e Óculos de Natação;Gastos Gerais Corrida;Extra;Parcelado;Crédito Nubank;3 de 3;OK;84,39;Parcela 3/3 - Pago dia 01/04/2025;Abril;2025
1042;27/02/2025;Despesa;Carregadores Aliexpress;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;3 de 4;OK;43,49;Parcela 3/4 - Pago dia 01/04/2025;Abril;2025
1043;23/10/2024;Despesa;Whey Growth;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Santander;5 de 5;OK;50,78;Parcela 5/5 - Pago dia 01/04/2025;Abril;2025
1044;27/11/2024;Despesa;Peças Conserto Carro;Transporte;Essencial;Parcelado;Crédito Santander;4 de 4;OK;114,75;Parcela 4/4 - Pago dia 01/04/2025;Abril;2025
1045;24/01/2025;Despesa;Som Carro;Transporte;Não Essencial;Parcelado;Crédito Santander;2 de 10;OK;57,38;Parcela 2/10 - Pago dia 01/04/2025;Abril;2025
1046;28/02/2025;Despesa;Apple Storage;Entretenimento;Extra;À Vista;Crédito Nubank;;OK;4,9;Pago dia 01/04/2025;Abril;2025
1047;28/02/2025;Despesa;Combustível Sertãozinho 28/02/25;Transporte;Extra;À Vista;Crédito Nubank;;OK;70;Pago dia 01/04/2025;Abril;2025
1048;01/03/2025;Despesa;Bebidas Aniversario Natalia;Bar / Restaurante / Churrasco;Extra;À Vista;Crédito Nubank;;OK;57,44;Pago dia 01/04/2025;Abril;2025
1049;02/03/2025;Despesa;Mensalidade Mar. Cardiofísico;Saúde;Essencial;À Vista;Crédito Nubank;;OK;117;Pago dia 01/04/2025;Abril;2025
1050;04/03/2025;Despesa;Amazon Prime;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;19,9;Pago dia 01/04/2025;Abril;2025
1051;10/03/2025;Despesa;Assinatura Anual Strava;Gastos Gerais Corrida;Não Essencial;À Vista;Crédito Nubank;;OK;149,9;Pago dia 01/04/2025;Abril;2025
1052;11/03/2025;Despesa;HBO Max;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;33,91;Pago dia 01/04/2025;Abril;2025
1053;19/03/2025;Despesa;Uber pós torção do pé;Gastos Extras / Diversos;Extra;À Vista;Crédito Nubank;;OK;14,92;Pago dia 01/04/2025;Abril;2025
1054;24/03/2025;Despesa;Google Storage;Entretenimento;Extra;À Vista;Crédito Nubank;;OK;9,99;Pago dia 01/04/2025;Abril;2025
1055;25/03/2025;Despesa;Spotify;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;27,9;Pago dia 01/04/2025;Abril;2025
1056;27/03/2025;Despesa;Apple Storage;Entretenimento;Extra;À Vista;Crédito Nubank;;OK;4,9;Pago dia 01/04/2025;Abril;2025
1057;01/04/2025;Despesa;Instalação do Ar Condicionado;Reposição Reserva;Essencial;Parcelado;Débito Nubank;4 de 10;OK;70;4/10 - Reposição dinheiro resgatado;Abril;2025
1058;01/04/2025;Despesa;Relógio Garmin;Reposição Reserva;Essencial;Parcelado;Débito Nubank;4 de 10;OK;210;4/10 - Reposição dinheiro resgatado;Abril;2025
1059;01/04/2025;Despesa;Celular;Reposição Reserva;Essencial;Parcelado;Débito Nubank;4 de 12;OK;200;4/12 - Reposição dinheiro resgatado;Abril;2025
1060;01/04/2025;Despesa;Taxa Visto EUA;Reposição Reserva;Essencial;Parcelado;Débito Nubank;3 de 10;OK;115;3/10 - Reposição dinheiro resgatado;Abril;2025
1061;01/04/2025;Despesa;Passagem Aérea Florianópolis;Reposição Reserva;Essencial;Parcelado;Débito Nubank;1 de 10;OK;74;1/10 - Reposição dinheiro resgatado;Abril;2025
1062;01/04/2025;Despesa;Tenis New Balance - EUA;Reposição Reserva;Essencial;Parcelado;Débito Nubank;1 de 10;OK;152;1/10 - Reposição dinheiro resgatado;Abril;2025
1063;01/04/2025;Despesa;Cartão de Crédito BTG;Gastos Gerais Corrida;Extra;À Vista;Débito Nubank;;OK;93;Pagamento Fatura CC BTG;Abril;2025
1064;01/04/2025;Despesa;Fies;Contas Fixas;Essencial;À Vista;Boleto;;OK;208,19;-;Abril;2025
1065;01/04/2025;Despesa;Mensalidade Corregiz;Gastos Gerais Corrida;Essencial;À Vista;Pix;;OK;90;Pix para Victor Giz;Abril;2025
1066;01/04/2025;Despesa;Ração Cachorras;Gastos Extras / Diversos;Não Essencial;À Vista;Pix;;OK;120;Pix para Edna;Abril;2025
1067;01/04/2025;Despesa;Reforma Igreja;Contas Fixas;Essencial;À Vista;Pix;;OK;30;Pix para Edna;Abril;2025
1068;01/04/2025;Despesa;Dente da Mãe;Saúde;Essencial;Parcelado;Pix;6 de 10;OK;125;Pix para Edna - Parcela 6/10;Abril;2025
1069;01/04/2025;Despesa;Pedágios Carro Edna;Transporte;Extra;À Vista;Pix;;OK;100;Pix para Edna;Abril;2025
1070;01/04/2025;Despesa;Enviado para o BTG;Poupado / Investimento;Essencial;À Vista;Transf. BTG;;OK;1000;-;Abril;2025
1071;03/04/2025;Despesa;Presente Aniversário Miguel;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;125;Pix para Guilherme;Abril;2025
1072;05/04/2025;Despesa;Bebidas churrasco Ligeiro;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;30,9;-;Abril;2025
1073;05/04/2025;Despesa;Salgado pós Natação;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;18;-;Abril;2025
1074;05/04/2025;Despesa;Combustível Sábado;Transporte;Extra;À Vista;Débito Nubank;;OK;15;-;Abril;2025
1075;05/04/2025;Despesa;Jantar Sábado - Terraço ;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;227,96;-;Abril;2025
1076;06/04/2025;Despesa;Pastel pós Corrida;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;16;-;Abril;2025
1077;07/04/2025;Despesa;Carne churrasco Ligeiro;Bar / Restaurante / Churrasco;Extra;À Vista;Pix;;OK;35;Pix para Ligeiro;Abril;2025
1078;07/04/2025;Despesa;Abrapec;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;23;Pix para Abrapec;Abril;2025
1079;13/04/2025;Despesa;Padaria pós Missa de Ramos;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;59,44;-;Abril;2025
1080;13/04/2025;Despesa;Gás e Mercado;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;132,5;-;Abril;2025
1081;13/04/2025;Despesa;Farmácia - Salompas;Saúde;Não Essencial;À Vista;Débito Nubank;;OK;34,96;-;Abril;2025
1082;16/04/2025;Despesa;IPVA 4ª parcela;Transporte;Essencial;À Vista;Débito Santander;;OK;230;-;Abril;2025
1083;17/04/2025;Despesa;Combustível Sertãozinho;Transporte;Extra;À Vista;Débito Nubank;;OK;70;-;Abril;2025
1084;19/04/2025;Despesa;Sushi pós Páscoa;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;99,99;-;Abril;2025
1085;19/04/2025;Despesa;Água com gás Jantar Páscoa;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;11;-;Abril;2025
1086;22/04/2025;Despesa;Salgadinho esperandoa Joyce - Posto;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;8,98;-;Abril;2025
1087;22/04/2025;Despesa;Vivo Controle;Contas Fixas;Essencial;À Vista;Débito Santander;;OK;95;-;Abril;2025
1088;25/04/2025;Despesa;Gordinho Lanches - Sexta Feira;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;68;-;Abril;2025
1089;26/04/2025;Despesa;Bebidas aniversário Anamélia;Bar / Restaurante / Churrasco;Extra;À Vista;Débito Nubank;;OK;54,65;-;Abril;2025
1090;27/04/2025;Despesa;Compras Supermercado ;Gastos Extras / Diversos;Extra;À Vista;Débito Nubank;;OK;78,15;-;Abril;2025
1091;27/04/2025;Despesa;Ajuda supermercado ;Gastos Extras / Diversos;Extra;À Vista;Pix;;OK;15;Pix para Fernando Lorente;Abril;2025
1092;29/04/2025;Despesa;Carnes aniversário Anamélia;Bar / Restaurante / Churrasco;Extra;À Vista;Pix;;OK;25;Pix para Daniela Veiga;Abril;2025
1093;30/04/2025;Despesa;Açaí Quarta feira;Bar / Restaurante / Churrasco;Extra;À Vista;Pix;;OK;32,99;Pix Ifood;Abril;2025
1094;01/05/2025;Receita;Salário;Entrada;;;;;OK;5022,42;-;Maio;2025
1095;30/04/2025;Sobra;Sobra Abril 2025;Entrada;;;;;OK;5,698;-;Maio;2025
1096;01/05/2025;Receita;Pix Leo;Entrada;;;;;OK;14;-;Maio;2025
1097;10/05/2025;Receita;Pix Joyce;Entrada;;;;;OK;250;-;Maio;2025
1098;30/03/2025;Despesa;Viagem para BH;Viagens;Não Essencial;Parcelado;Crédito Nubank;10 de 10;OK;49,63;Parcela 10/10 - Pago dia 05/05/2025;Maio;2025
1099;30/03/2025;Despesa;Camisas Baw;Roupas e Calçados;Não Essencial;Parcelado;Crédito Nubank;10 de 10;OK;72,198;Parcela 10/10 - Pago dia 05/05/2025;Maio;2025
1100;30/03/2025;Despesa;Perfume CH ;Cuidados Pessoais;Essencial;Parcelado;Crédito Nubank;9 de 10;OK;46,2;Parcela 9/10 - Pago dia 05/05/2025;Maio;2025
1101;30/03/2025;Despesa;Compra Diversa Amazon;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;7 de 10;OK;75,87;Parcela 7/10 - Pago dia 05/05/2025;Maio;2025
1102;30/03/2025;Despesa;Presente de Natal dos Meninos;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;5 de 6;OK;66,26;Parcela 5/6 - Pago dia 05/05/2025;Maio;2025
1103;30/03/2025;Despesa;Carregadores Aliexpress;Gastos Extras / Diversos;Não Essencial;Parcelado;Crédito Nubank;3 de 4;OK;43,49;Parcela 3/4 - Pago dia 05/05/2025;Maio;2025
1104;24/01/2025;Despesa;Som Carro;Transporte;Não Essencial;Parcelado;Crédito Santander;3 de 10;OK;57,29;Parcela 3/10 - Pago dia 01/05/2025;Maio;2025
1105;28/03/2025;Despesa;Sem Parar;Transporte;Não Essencial;À Vista;Crédito Santander;;OK;50;Pago dia 01/05/2025;Maio;2025
1106;31/03/2025;Despesa;Seu Chico - Corregiz;Bar / Restaurante / Churrasco;Extra;À Vista;Crédito Nubank;;OK;64,9;Pago dia 05/05/2025;Maio;2025
1107;02/04/2025;Despesa;Mensalidade Abr. Cardiofísico;Saúde;Essencial;À Vista;Crédito Nubank;;OK;117;Pago dia 05/05/2025;Maio;2025
1108;02/04/2025;Despesa;Portão Cachorras;Gastos Extras / Diversos;Extra;Parcelado;Crédito Nubank;1 de 2;OK;62,49;Parcela 1/2 - Pago dia 05/05/2025;Maio;2025
1109;04/04/2025;Despesa;Amazon Prime;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;19,9;Pago dia 05/05/2025;Maio;2025
1110;07/04/2025;Despesa;Massageador / Suplementos DUX;Gastos Gerais Corrida;Não Essencial;Parcelado;Crédito Nubank;1 de 5;OK;50,43;Parcela 1/5 - Pago dia 05/05/2025;Maio;2025
1111;13/04/2025;Despesa;Sorvetes Supermoni;Gastos Extras / Diversos;Extra;À Vista;Crédito Nubank;;OK;50,8;Pago dia 05/05/2025;Maio;2025
1112;11/04/2025;Despesa;HBO Max;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;33,91;Pago dia 05/05/2025;Maio;2025
1113;16/04/2025;Despesa;Pacote Premiere;Entretenimento;Essencial;Parcelado;Crédito Nubank;1 de 12;OK;29,9;Parcela 1/12 - Pago dia 05/05/2025;Maio;2025
1114;21/04/2025;Despesa;Google Storage;Entretenimento;Extra;À Vista;Crédito Nubank;;OK;9,99;Pago dia 05/05/2025;Maio;2025
1115;21/04/2025;Despesa;Combustível São Paulo;Transporte;Extra;À Vista;Crédito Nubank;;OK;212,07;Pago dia 05/05/2025;Maio;2025
1116;24/04/2025;Despesa;Spotify;Entretenimento;Essencial;À Vista;Crédito Nubank;;OK;27,9;Pago dia 05/05/2025;Maio;2025
